equipment ID,Part number,Processed date/time,Lot No.,Measured Value
e15540,247,23/4/2024 05:49,0423-0247-05751,0.015
e15540,247,23/4/2024 05:49,0423-0247-05755,0.01
e15540,247,23/4/2024 05:49,0423-0247-05759,0.045
e15540,247,23/4/2024 05:50,0423-0247-05763,0.009
e15540,247,23/4/2024 05:50,0423-0247-05767,0.02
e15540,247,23/4/2024 05:50,0423-0247-05771,0.015
e15540,247,23/4/2024 05:50,0423-0247-05770,0.195
e15540,247,23/4/2024 05:50,0423-0247-05777,0.016
e15540,247,23/4/2024 05:51,0423-0247-05781,0.021
e15540,247,23/4/2024 05:51,0423-0247-05785,0.032
e15540,247,23/4/2024 05:51,0423-0247-05789,0.031
e15540,247,23/4/2024 05:51,0423-0247-05793,0.057
e15540,247,23/4/2024 05:51,0423-0247-05797,0.026
e15540,247,23/4/2024 05:52,0423-0247-05801,0.018
e15540,247,23/4/2024 05:52,0423-0247-05805,0.284
e15540,247,23/4/2024 05:52,0423-0247-05809,0.032
e15540,247,23/4/2024 05:53,0423-0247-05813,0.024
e15540,247,23/4/2024 05:53,0423-0247-05817,0.121
e15540,247,23/4/2024 05:53,0423-0247-05821,0.013
e15540,247,23/4/2024 05:53,0423-0247-05829,0.017
e15540,247,23/4/2024 05:54,0423-0247-05832,0.027
e15540,247,23/4/2024 05:54,0423-0247-05840,0.009
e15540,247,23/4/2024 05:54,0423-0247-05849,0.027
e15540,247,23/4/2024 05:55,0423-0247-05853,0.02
e15540,247,23/4/2024 05:55,0423-0247-05846,0.018
e15540,247,23/4/2024 05:55,0423-0247-05850,0.016
e15540,247,23/4/2024 05:55,0423-0247-05830,0.023
e15540,247,23/4/2024 05:55,0423-0247-05858,0.014
e15540,247,23/4/2024 05:56,0423-0247-05877,0.021
e15540,247,23/4/2024 05:56,0423-0247-05876,0.024
e15540,247,23/4/2024 05:56,0423-0247-05864,0.018
e15540,247,23/4/2024 05:56,0423-0247-05884,0.016
e15540,247,23/4/2024 05:56,0423-0247-05885,0.012
e15540,247,23/4/2024 05:57,0423-0247-05870,0.014
e15540,247,23/4/2024 05:57,0423-0247-05890,0.01
e15540,247,23/4/2024 05:57,0423-0247-05899,0.026
e15540,247,23/4/2024 05:57,0423-0247-05901,0.016
e15540,247,23/4/2024 05:57,0423-0247-05907,0.018
e15540,247,23/4/2024 05:58,0423-0247-05911,0.013
e15540,247,23/4/2024 05:58,0423-0247-05913,0.01
e15540,247,23/4/2024 05:58,0423-0247-05914,0.017
e15540,247,23/4/2024 05:58,0423-0247-05923,0.007
e15540,247,23/4/2024 05:58,0423-0247-05925,0.024
e15540,247,23/4/2024 05:58,0423-0247-05926,0.018
e15540,247,23/4/2024 05:59,0423-0247-05935,0.012
e15540,247,23/4/2024 05:59,0423-0247-05932,0.013
e15540,247,23/4/2024 05:59,0423-0247-05943,0.024
e15540,247,23/4/2024 05:59,0423-0247-05945,0.024
e15540,247,23/4/2024 05:59,0423-0247-05946,0.014
e15540,247,23/4/2024 06:00,0423-0247-05950,0.017
e15540,247,23/4/2024 06:00,0423-0247-05954,0.018
e15540,247,23/4/2024 06:00,0423-0247-05959,0.016
e15540,247,23/4/2024 06:00,0423-0247-05963,0.011
e15540,247,23/4/2024 06:00,0423-0247-05970,0.016
e15540,247,23/4/2024 06:01,0423-0247-05971,0.018
e15540,247,23/4/2024 06:01,0423-0247-05980,0.025
e15540,247,23/4/2024 06:02,0423-0247-05982,0.029
e15540,247,23/4/2024 06:02,0423-0247-05983,0.016
e15540,247,23/4/2024 06:02,0423-0247-05992,0.014
e15540,247,23/4/2024 06:02,0423-0247-05994,0.068
e15540,247,23/4/2024 06:03,0423-0247-05995,0.027
e15540,247,23/4/2024 06:03,0423-0247-05999,0.009
e15540,247,23/4/2024 06:03,0423-0247-06003,0.027
e15540,247,23/4/2024 06:03,0423-0247-06007,0.039
e15540,247,23/4/2024 06:04,0423-0247-06020,0.012
e15540,247,23/4/2024 06:04,0423-0247-06024,0.014
e15540,247,23/4/2024 06:04,0423-0247-06021,0.016
e15540,247,23/4/2024 06:04,0423-0247-06029,0.024
e15540,247,23/4/2024 06:04,0423-0247-06034,0.014
e15540,247,23/4/2024 06:05,0423-0247-06035,0.018
e15540,247,23/4/2024 06:05,0423-0247-06042,0.015
e15540,247,23/4/2024 06:05,0423-0247-06046,0.021
e15540,247,23/4/2024 06:05,0423-0247-06047,0.011
e15540,247,23/4/2024 06:05,0423-0247-06055,0.017
e15540,247,23/4/2024 06:06,0423-0247-06058,0.023
e15540,247,23/4/2024 06:06,0423-0247-06059,0.02
e15540,247,23/4/2024 06:06,0423-0247-06066,0.015
e15540,247,23/4/2024 06:06,0423-0247-06070,0.021
e15540,247,23/4/2024 06:06,0423-0247-06071,0.034
e15540,247,23/4/2024 06:07,0423-0247-06078,0.016
e15540,247,23/4/2024 06:07,0423-0247-06082,0.016
e15540,247,23/4/2024 06:07,0423-0247-06083,0.015
e15540,247,23/4/2024 06:07,0423-0247-06090,0.019
e15540,247,23/4/2024 06:07,0423-0247-06094,0.062
e15540,247,23/4/2024 06:08,0423-0247-06095,0.03
e15540,247,23/4/2024 06:08,0423-0247-06103,0.015
e15540,247,23/4/2024 06:08,0423-0247-06106,0.019
e15540,247,23/4/2024 06:08,0423-0247-06107,0.036
e15540,247,23/4/2024 06:09,0423-0247-06114,0.023
e15540,247,23/4/2024 06:09,0423-0247-06118,0.033
e15540,247,23/4/2024 06:09,0423-0247-06119,0.015
e15540,247,23/4/2024 06:09,0423-0247-06126,0.025
e15540,247,23/4/2024 06:09,0423-0247-06130,0.054
e15540,247,23/4/2024 06:10,0423-0247-06131,0.055
e15540,247,23/4/2024 06:10,0423-0247-06136,0.032
e15540,247,23/4/2024 06:10,0423-0247-06142,0.027
e15540,247,23/4/2024 06:10,0423-0247-06146,0.018
e15540,247,23/4/2024 06:10,0423-0247-06150,0.026
e15540,247,23/4/2024 06:11,0423-0247-06153,0.012
e15540,247,23/4/2024 06:11,0423-0247-06155,0.03
e15540,247,23/4/2024 06:11,0423-0247-06162,0.326
e15540,247,23/4/2024 06:11,0423-0247-06165,0.02
e15540,247,23/4/2024 06:11,0423-0247-06167,0.021
e15540,247,23/4/2024 06:12,0423-0247-06174,0.035
e15540,247,23/4/2024 06:12,0423-0247-06177,0.012
e15540,247,23/4/2024 06:12,0423-0247-06179,0.025
e15540,247,23/4/2024 06:12,0423-0247-06186,0.038
e15540,247,23/4/2024 06:13,0423-0247-06189,0.023
e15540,247,23/4/2024 06:13,0423-0247-06191,0.056
e15540,247,23/4/2024 06:14,0423-0247-06198,0.043
e15540,247,23/4/2024 06:14,0423-0247-06202,0.022
e15540,247,23/4/2024 06:14,0423-0247-06206,0.058
e15540,247,23/4/2024 06:14,0423-0247-06210,0.077
e15540,247,23/4/2024 06:15,0423-0247-06213,0.022
e15540,247,23/4/2024 06:15,0423-0247-06215,0.039
e15540,247,23/4/2024 06:15,0423-0247-06222,0.014
e15540,247,23/4/2024 06:15,0423-0247-06230,0.02
e15540,247,23/4/2024 06:15,0423-0247-06228,0.019
e15540,247,23/4/2024 06:16,0423-0247-06234,0.022
e15540,247,23/4/2024 06:16,0423-0247-06235,0.016
e15540,247,23/4/2024 06:16,0423-0247-06244,0.074
e15540,247,23/4/2024 06:16,0423-0247-06243,0.011
e15540,247,23/4/2024 06:16,0423-0247-06247,0.023
e15540,247,23/4/2024 06:17,0423-0247-06256,0.02
e15540,247,23/4/2024 06:17,0423-0247-06258,0.031
e15540,247,23/4/2024 06:17,0423-0247-06260,0.026
e15540,247,23/4/2024 06:17,0423-0247-06265,0.051
e15540,247,23/4/2024 06:17,0423-0247-06271,0.03
e15540,247,23/4/2024 06:18,0423-0247-06272,0.017
e15540,247,23/4/2024 06:18,0423-0247-06280,0.024
e15540,247,23/4/2024 06:18,0423-0247-06285,0.023
e15540,247,23/4/2024 06:18,0423-0247-06284,0.004
e15540,247,23/4/2024 06:18,0423-0247-06292,0.017
e15540,247,23/4/2024 06:19,0423-0247-06296,0.051
e15540,247,23/4/2024 06:19,0423-0247-06297,0.04
e15540,247,23/4/2024 06:19,0423-0247-06304,0.057
e15540,247,23/4/2024 06:19,0423-0247-06308,0.009
e15540,247,23/4/2024 06:19,0423-0247-06309,0.023
e15540,247,23/4/2024 06:20,0423-0247-06316,0.179
e15540,247,23/4/2024 06:20,0423-0247-06320,0.022
e15540,247,23/4/2024 06:20,0423-0247-06321,0.051
e15540,247,23/4/2024 06:20,0423-0247-06328,0.01
e15540,247,23/4/2024 06:20,0423-0247-06332,0.009
e15540,247,23/4/2024 06:21,0423-0247-06333,0.043
e15540,247,23/4/2024 06:21,0423-0247-06341,0.019
e15540,247,23/4/2024 06:21,0423-0247-06344,0.014
e15540,247,23/4/2024 06:21,0423-0247-06346,0.022
e15540,247,23/4/2024 06:21,0423-0247-06351,0.011
e15540,247,23/4/2024 06:22,0423-0247-06355,0.017
e15540,247,23/4/2024 06:22,0423-0247-06358,0.021
e15540,247,23/4/2024 06:22,0423-0247-06363,0.019
e15540,247,23/4/2024 06:22,0423-0247-06367,0.034
e15540,247,23/4/2024 06:22,0423-0247-06370,0.011
e15540,247,23/4/2024 06:23,0423-0247-06375,0.035
e15540,247,23/4/2024 06:23,0423-0247-06379,0.027
e15540,247,23/4/2024 06:23,0423-0247-06382,0.021
e15540,247,23/4/2024 06:23,0423-0247-06387,0.029
e15540,247,23/4/2024 06:23,0423-0247-06391,0.029
e15540,247,23/4/2024 06:24,0423-0247-06394,0.034
e15540,247,23/4/2024 06:24,0423-0247-06400,0.015
e15540,247,23/4/2024 06:24,0423-0247-06403,0.006
e15540,247,23/4/2024 06:24,0423-0247-06406,0.028
e15540,247,23/4/2024 06:24,0423-0247-06412,0.007
e15540,247,23/4/2024 06:24,0423-0247-06415,0.024
e15540,247,23/4/2024 06:25,0423-0247-06417,0.022
e15540,247,23/4/2024 06:25,0423-0247-06424,0.016
e15540,247,23/4/2024 06:25,0423-0247-06427,0.01
e15540,247,23/4/2024 06:25,0423-0247-06429,0.026
e15540,247,23/4/2024 06:25,0423-0247-06436,0.022
e15540,247,23/4/2024 06:26,0423-0247-06439,0.016
e15540,247,23/4/2024 06:26,0423-0247-06441,0.015
e15540,247,23/4/2024 06:26,0423-0247-06448,0.073
e15540,247,23/4/2024 06:26,0423-0247-06451,0.029
e15540,247,23/4/2024 06:27,0423-0247-06453,0.013
e15540,247,23/4/2024 06:27,0423-0247-06460,0.016
e15540,247,23/4/2024 06:27,0423-0247-06463,0.026
e15540,247,23/4/2024 06:27,0423-0247-06465,0.022
e15540,247,23/4/2024 06:27,0423-0247-06474,0.016
e15540,247,23/4/2024 06:28,0423-0247-06477,0.035
e15540,247,23/4/2024 06:28,0423-0247-06479,0.009
e15540,247,23/4/2024 06:28,0423-0247-06485,0.021
e15540,247,23/4/2024 06:28,0423-0247-06490,0.03
e15540,247,23/4/2024 06:28,0423-0247-06492,0.015
e15540,247,23/4/2024 06:29,0423-0247-06497,0.024
e15540,247,23/4/2024 06:29,0423-0247-06501,0.01
e15540,247,23/4/2024 06:29,0423-0247-06502,0.044
e15540,247,23/4/2024 06:29,0423-0247-06510,0.026
e15540,247,23/4/2024 06:29,0423-0247-06514,0.015
e15540,247,23/4/2024 06:29,0423-0247-06516,0.015
e15540,247,23/4/2024 06:30,0423-0247-06522,0.013
e15540,247,23/4/2024 06:30,0423-0247-06524,0.03
e15540,247,23/4/2024 06:30,0423-0247-06529,0.027
e15540,247,23/4/2024 06:30,0423-0247-06533,0.018
e15540,247,23/4/2024 06:30,0423-0247-06538,0.039
e15540,247,23/4/2024 06:31,0423-0247-06541,0.02
e15540,247,23/4/2024 06:31,0423-0247-06544,0.013
e15540,247,23/4/2024 06:31,0423-0247-06550,0.007
e15540,247,23/4/2024 06:31,0423-0247-06554,0.013
e15540,247,23/4/2024 06:32,0423-0247-06558,0.01
e15540,247,23/4/2024 06:32,0423-0247-06561,0.023
e15540,247,23/4/2024 06:32,0423-0247-06563,0.067
e15540,247,23/4/2024 06:32,0423-0247-06570,0.019
e15540,247,23/4/2024 06:33,0423-0247-06573,0.016
e15540,247,23/4/2024 06:33,0423-0247-06575,0.015
e15540,247,23/4/2024 06:33,0423-0247-06582,0.01
e15540,247,23/4/2024 06:33,0423-0247-06585,0.032
e15540,247,23/4/2024 06:34,0423-0247-06589,0.01
e15540,247,23/4/2024 06:34,0423-0247-06593,0.016
e15540,247,23/4/2024 06:34,0423-0247-06598,0.02
e15540,247,23/4/2024 06:35,0423-0247-06602,0.023
e15540,247,23/4/2024 06:35,0423-0247-06606,0.023
e15540,247,23/4/2024 06:35,0423-0247-06610,0.024
e15540,247,23/4/2024 06:35,0423-0247-06614,0.04
e15540,247,23/4/2024 06:35,0423-0247-06618,0.025
e15540,247,23/4/2024 06:36,0423-0247-06620,0.026
e15540,247,23/4/2024 06:36,0423-0247-06627,0.012
e15540,247,23/4/2024 06:36,0423-0247-06625,0.07
e15540,247,23/4/2024 06:36,0423-0247-06633,0.077
e15540,247,23/4/2024 06:36,0423-0247-06640,0.018
e15540,247,23/4/2024 06:37,0423-0247-06644,0.03
e15540,247,23/4/2024 06:37,0423-0247-06642,0.026
e15540,247,23/4/2024 06:37,0423-0247-06652,0.02
e15540,247,23/4/2024 06:37,0423-0247-06655,0.019
e15540,247,23/4/2024 06:38,0423-0247-06651,0.026
e15540,247,23/4/2024 06:38,0423-0247-06663,0.024
e15540,247,23/4/2024 06:38,0423-0247-06661,0.021
e15540,247,23/4/2024 06:38,0423-0247-06666,0.027
e15540,247,23/4/2024 06:38,0423-0247-06676,0.024
e15540,247,23/4/2024 06:39,0423-0247-06680,0.027
e15540,247,23/4/2024 06:39,0423-0247-06678,0.008
e15540,247,23/4/2024 06:39,0423-0247-06687,0.019
e15540,247,23/4/2024 06:39,0423-0247-06689,0.035
e15540,247,23/4/2024 06:39,0423-0247-06690,0.012
e15540,247,23/4/2024 06:40,0423-0247-06700,0.009
e15540,247,23/4/2024 06:40,0423-0247-06704,0.027
e15540,247,23/4/2024 06:40,0423-0247-06702,0.047
e15540,247,23/4/2024 06:40,0423-0247-06711,0.018
e15540,247,23/4/2024 06:40,0423-0247-06713,0.023
e15540,247,23/4/2024 06:41,0423-0247-06714,0.016
e15540,247,23/4/2024 06:41,0423-0247-06724,0.018
e15540,247,23/4/2024 06:41,0423-0247-06722,0.03
e15540,247,23/4/2024 06:41,0423-0247-06725,0.028
e15540,247,23/4/2024 06:41,0423-0247-06745,0.026
e15540,247,23/4/2024 06:42,0423-0247-06749,0.026
e15540,247,23/4/2024 06:42,0423-0247-06747,0.025
e15540,247,23/4/2024 06:42,0423-0247-06758,0.015
e15540,247,23/4/2024 06:42,0423-0247-06760,0.024
e15540,247,23/4/2024 06:43,0423-0247-06759,0.026
e15540,247,23/4/2024 06:43,0423-0247-06769,0.041
e15540,247,23/4/2024 06:43,0423-0247-06772,0.062
e15540,247,23/4/2024 06:43,0423-0247-06771,0.027
e15540,247,23/4/2024 06:43,0423-0247-06782,0.015
e15540,247,23/4/2024 06:44,0423-0247-06784,0.046
e15540,247,23/4/2024 06:44,0423-0247-06783,0.031
e15540,247,23/4/2024 06:44,0423-0247-06794,0.021
e15540,247,23/4/2024 06:44,0423-0247-06792,0.017
e15540,247,23/4/2024 06:45,0423-0247-06800,0.012
e15540,247,23/4/2024 06:45,0423-0247-06801,0.033
e15540,451,23/4/2024 06:45,0423-0451-00000,0
e15540,247,23/4/2024 06:46,0423-0247-06807,0.011
e15540,247,23/4/2024 06:46,0423-0247-06812,0.02
e15540,247,23/4/2024 06:46,0423-0247-06814,0.031
e15540,247,23/4/2024 06:46,0423-0247-06822,0.01
e15540,247,23/4/2024 06:47,0423-0247-06827,0.015
e15540,247,23/4/2024 06:47,0423-0247-06830,0.014
e15540,247,23/4/2024 06:47,0423-0247-06834,0.006
e15540,247,23/4/2024 06:48,0423-0247-06838,0.021
e15540,247,23/4/2024 06:48,0423-0247-06841,0.027
e15540,247,23/4/2024 06:48,0423-0247-06846,0.036
e15540,247,23/4/2024 06:48,0423-0247-06850,0.016
e15540,247,23/4/2024 06:48,0423-0247-06852,0.019
e15540,247,23/4/2024 06:49,0423-0247-06859,0.022
e15540,247,23/4/2024 06:49,0423-0247-06862,0.022
e15540,247,23/4/2024 06:49,0423-0247-06866,0.018
e15540,247,23/4/2024 06:49,0423-0247-06870,0.012
e15540,247,23/4/2024 06:49,0423-0247-06875,0.023
e15540,247,23/4/2024 06:50,0423-0247-06877,0.015
e15540,247,23/4/2024 06:50,0423-0247-06883,0.013
e15540,247,23/4/2024 06:50,0423-0247-06887,0.022
e15540,247,23/4/2024 06:50,0423-0247-06889,0.017
e15540,247,23/4/2024 06:50,0423-0247-06895,0.013
e15540,247,23/4/2024 06:51,0423-0247-06901,0.018
e15540,247,23/4/2024 06:51,0423-0247-06900,0.024
e15540,247,23/4/2024 06:51,0423-0247-06907,0.014
e15540,247,23/4/2024 06:51,0423-0247-06910,0.017
e15540,247,23/4/2024 06:51,0423-0247-06912,0.028
e15540,247,23/4/2024 06:52,0423-0247-06919,0.011
e15540,247,23/4/2024 06:52,0423-0247-06923,0.031
e15540,247,23/4/2024 06:52,0423-0247-06924,0.006
e15540,247,23/4/2024 06:52,0423-0247-06931,0.025
e15540,247,23/4/2024 06:52,0423-0247-06937,0.019
e15540,247,23/4/2024 06:53,0423-0247-06939,0.017
e15540,247,23/4/2024 06:53,0423-0247-06945,0.018
e15540,247,23/4/2024 06:53,0423-0247-06949,0.052
e15540,247,23/4/2024 06:53,0423-0247-06950,0.011
e15540,247,23/4/2024 06:53,0423-0247-06956,0.027
e15540,247,23/4/2024 06:54,0423-0247-06960,0.017
e15540,247,23/4/2024 06:54,0423-0247-06962,0.013
e15540,247,23/4/2024 06:54,0423-0247-06970,0.049
e15540,247,23/4/2024 06:54,0423-0247-06974,0.017
e15540,247,23/4/2024 06:54,0423-0247-06973,0.009
e15540,247,23/4/2024 06:55,0423-0247-06982,0.015
e15540,247,23/4/2024 06:55,0423-0247-06986,0.038
e15540,247,23/4/2024 06:55,0423-0247-06985,0.023
e15540,247,23/4/2024 06:55,0423-0247-06994,0.019
e15540,247,23/4/2024 06:55,0423-0247-06998,0.021
e15540,247,23/4/2024 06:56,0423-0247-06997,0.042
e15540,247,23/4/2024 06:56,0423-0247-07005,0.016
e15540,247,23/4/2024 06:56,0423-0247-07009,0.02
e15540,247,23/4/2024 06:56,0423-0247-07010,0.016
e15540,247,23/4/2024 06:56,0423-0247-07017,0.027
e15540,247,23/4/2024 06:57,0423-0247-07021,0.015
e15540,247,23/4/2024 06:57,0423-0247-07023,0.008
e15540,247,23/4/2024 06:57,0423-0247-07029,0.01
e15540,247,23/4/2024 06:57,0423-0247-07032,0.028
e15540,247,23/4/2024 06:57,0423-0247-07034,0.017
e15540,247,23/4/2024 06:58,0423-0247-07040,0.022
e15540,247,23/4/2024 06:58,0423-0247-07045,0.018
e15540,247,23/4/2024 06:58,0423-0247-07046,0.017
e15540,247,23/4/2024 06:58,0423-0247-07052,0.007
e15540,247,23/4/2024 06:58,0423-0247-07057,0.021
e15540,247,23/4/2024 06:59,0423-0247-07058,0.027
e15540,247,23/4/2024 06:59,0423-0247-07064,0.025
e15540,247,23/4/2024 06:59,0423-0247-07068,0.01
e15540,247,23/4/2024 07:00,0423-0247-07071,0.015
e15540,247,23/4/2024 07:00,0423-0247-07077,0.017
e15540,247,23/4/2024 07:00,0423-0247-07081,0.014
e15540,247,23/4/2024 07:00,0423-0247-07083,0.032
e15540,247,23/4/2024 07:00,0423-0247-07089,0.017
e15540,247,23/4/2024 07:01,0423-0247-07093,0.022
e15540,247,23/4/2024 07:01,0423-0247-07094,0.024
e15540,247,23/4/2024 07:01,0423-0247-07100,0.02
e15540,247,23/4/2024 07:01,0423-0247-07105,0.018
e15540,247,23/4/2024 07:01,0423-0247-07109,0.013
e15540,247,23/4/2024 07:02,0423-0247-07113,0.016
e15540,247,23/4/2024 07:02,0423-0247-07117,0.022
e15540,247,23/4/2024 07:02,0423-0247-07118,0.011
e15540,247,23/4/2024 07:02,0423-0247-07125,0.028
e15540,247,23/4/2024 07:02,0423-0247-07129,0.02
e15540,247,23/4/2024 07:03,0423-0247-07132,0.018
e15540,247,23/4/2024 07:03,0423-0247-07136,0.013
e15540,247,23/4/2024 07:03,0423-0247-07140,0.017
e15540,247,23/4/2024 07:03,0423-0247-07143,0.016
e15540,247,23/4/2024 07:03,0423-0247-07148,0.019
e15540,247,23/4/2024 07:04,0423-0247-07153,0.017
e15540,247,23/4/2024 07:04,0423-0247-07155,0.013
e15540,247,23/4/2024 07:04,0423-0247-07161,0.008
e15540,247,23/4/2024 07:04,0423-0247-07164,0.012
e15540,247,23/4/2024 07:04,0423-0247-07167,0.013
e15540,247,23/4/2024 07:05,0423-0247-07171,0.007
e15540,247,23/4/2024 07:05,0423-0247-07178,0.021
e15540,247,23/4/2024 07:05,0423-0247-07180,0.011
e15540,247,23/4/2024 07:05,0423-0247-07183,0.007
e15540,247,23/4/2024 07:06,0423-0247-07190,0.016
e15540,247,23/4/2024 07:06,0423-0247-07191,0.023
e15540,247,23/4/2024 07:06,0423-0247-07195,0.02
e15540,247,23/4/2024 07:06,0423-0247-07199,0.019
e15540,247,23/4/2024 07:07,0423-0247-07204,0.022
e15540,247,23/4/2024 07:07,0423-0247-07207,0.017
e15540,247,23/4/2024 07:07,0423-0247-07214,0.025
e15540,247,23/4/2024 07:07,0423-0247-07216,0.023
e15540,247,23/4/2024 07:07,0423-0247-07221,0.01
e15540,247,23/4/2024 07:08,0423-0247-07222,0.024
e15540,247,23/4/2024 07:08,0423-0247-07227,0.022
e15540,247,23/4/2024 07:08,0423-0247-07231,0.016
e15540,247,23/4/2024 07:08,0423-0247-07235,0.023
e15540,247,23/4/2024 07:08,0423-0247-07239,0.017
e15540,247,23/4/2024 07:09,0423-0247-07243,0.025
e15540,247,23/4/2024 07:09,0423-0247-07249,0.015
e15540,247,23/4/2024 07:09,0423-0247-07252,0.013
e15540,247,23/4/2024 07:09,0423-0247-07256,0.025
e15540,247,23/4/2024 07:09,0423-0247-07260,0.028
e15540,247,23/4/2024 07:10,0423-0247-07264,0.028
e15540,247,23/4/2024 07:10,0423-0247-07268,0.013
e15540,247,23/4/2024 07:10,0423-0247-07272,0.018
e15540,247,23/4/2024 07:10,0423-0247-07276,0.012
